task,group,metric,advice_type,batch,mean,std,min,max,n_seeds,seeds,common_horizon,report_interval,sd_shading
repeat-copy,structural_features,ber,length,10800,0.15895328049125962,0.15287192348882622,0.004910947536118328,0.31305131189525126,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,length,11000,0.16042240712718922,0.15464046782818175,0.004695829875417985,0.31623079888522626,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,length,11200,0.16059193835317273,0.1542338198555395,0.0022251324518583714,0.321130197905004,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,length,11400,0.15675929590070153,0.15393157678309202,0.0011362090439070015,0.3200438531860709,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,length,11600,0.15402615173094092,0.14927858980881356,0.003456327793537639,0.3155632234737277,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,length,11800,0.15184294697945006,0.14539358773287092,0.004557938394136727,0.3107305669225752,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,length,12000,0.15134266800247131,0.147487302060806,0.0021946956205647437,0.3183943458646536,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,length,12200,0.13855513682647141,0.13948488869516318,0.0012901791871991009,0.3171381946653128,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,length,12400,0.1244116621046851,0.12985030768088462,0.0023245141661027446,0.3103309839218855,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,length,12600,0.12951870605698787,0.13228205902227844,0.0022431786224478855,0.31314908143132925,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,length,12800,0.11646226740005658,0.1330258976125614,0.001522797580109909,0.32668196901679036,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,length,13000,0.09967988772928948,0.126891564566795,0.0012639388995012268,0.3124183398857713,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,length,13200,0.09562747639298323,0.12676073679415156,0.0014560988335870207,0.30990487299859526,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,length,13400,0.09387610557852895,0.13184089927133485,0.000950547963147983,0.31957499764859676,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,length,13600,0.09166230987932067,0.13128812162903694,0.0017056832124944777,0.31702092964202166,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,length,13800,0.0876983933468,0.13170374584182826,0.0009582784923259169,0.31500460345298054,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,length,14000,0.08695669927561539,0.1279077867208508,0.0018913066270761193,0.30736306715756656,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,length,14200,0.08334034396611968,0.1299526162702582,0.0020749464258551596,0.30804142136126755,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,length,14400,0.08139258525843615,0.13224250054408618,0.0006974696944234892,0.31028059497475624,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,length,14600,0.08518356980202953,0.13358485609671322,0.001676587492111139,0.3162108661979437,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,length,14800,0.08090147339171382,0.13110040656047964,0.0009927122830413282,0.30782963898032906,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,length,15000,0.07956775376209406,0.12962680681563063,0.0009621914918534458,0.30394774951040743,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,length,15200,0.08311029139644234,0.1351947386079091,0.0010824191611027345,0.3171411602012813,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,length,15400,0.08112106283428148,0.13220348393391343,0.0008967723598470911,0.309994604177773,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,length,15600,0.09336197542506851,0.12396162804299975,0.0017187446990283206,0.3031242441758513,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,length,15800,0.09292136629868765,0.12249394116566861,0.0007849103695480153,0.29933530148118737,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,length,16000,0.08173032790102298,0.13267973881246822,0.0012136326805921272,0.3114452272281051,4,"1000,1001,1002,1003",59000,200,True
